Char,Genre,Title,line_count
VOICE,Romance,evencowgirlsgettheblues,32
DELORES,Romance,evencowgirlsgettheblues,128
SISSY,Romance,evencowgirlsgettheblues,342
CHINK,Romance,evencowgirlsgettheblues,234
MRS. BAKER,Romance,fabulousbakerboysthe,53
CHARLIE,Romance,fabulousbakerboysthe,34
MONICA,Romance,fabulousbakerboysthe,36
LLOYD,Romance,fabulousbakerboysthe,26
DR. BEASLEY,Romance,fabulousbakerboysthe,35
KID,Romance,fabulousbakerboysthe,23
NINA,Romance,fabulousbakerboysthe,90
WOMAN,Romance,fabulousbakerboysthe,68
FLORENCE SIMMONS,Romance,fabulousbakerboysthe,31
GIRL,Romance,fabulousbakerboysthe,29
MRS.  BAKER,Romance,fabulousbakerboysthe,84
VINCE,Romance,fabulousbakerboysthe,49
EARL,Romance,fabulousbakerboysthe,33
DONNA,Romance,fabulousbakerboysthe,38
SUSIE,Romance,fabulousbakerboysthe,634
FRANK,Romance,fabulousbakerboysthe,1588
JACK,Romance,fabulousbakerboysthe,1020
DOCTOR,Romance,faultinourstarsthe,21
PATRICK,Romance,faultinourstarsthe,37
DR. MARIA,Romance,faultinourstarsthe,30
DR. SIMMONS,Romance,faultinourstarsthe,27
LIDEWIJ,Romance,faultinourstarsthe,49
GUS,Romance,faultinourstarsthe,844
FRANNIE,Romance,faultinourstarsthe,207
VAN HOUTEN,Romance,faultinourstarsthe,186
(BEAT),Romance,faultinourstarsthe,120
MICHAEL,Romance,faultinourstarsthe,84
